order_id,order_date,order_customer,item_category,item_vendor,order_item,order_price,order_qty,delivery_date,delivery_address,stock
PO-1640,2021-10-22,Mark Dawson,積體電路-IC,Skyworks,Si5391,250.95,2391,2022-06-11,"39660 Karen Lake Suite 588
Chasetown, VT 95904",-7681
PO-0857,2022-02-11,Dean Mendez,積體電路-IC,Skyworks,Si539x,262.5,1064,2022-03-14,"673 Duncan Burg
Cookville, CO 43890",-752
PO-0776,2021-12-29,Alan Vargas,積體電路-IC,Skyworks,Si539x,262.5,1164,2022-05-24,"USS Bartlett
FPO AE 03972",-1916
PO-1188,2021-07-18,Nicholas Parsons,積體電路-IC,Skyworks,Si539x,262.5,2754,2022-06-07,"777 Larry Shore
Port Danielle, NC 66273",-4670
PO-1716,2022-05-01,Kristina Ochoa,積體電路-IC,Skyworks,Si539x,262.5,1606,2022-06-10,"0155 Duncan Keys Apt. 189
North Benjamin, MI 65241",-6276
PO-1523,2022-01-30,Jessica Alexander,積體電路-IC,Skyworks,Si539x,262.5,2139,2022-07-01,"372 Fletcher Oval Apt. 526
South William, MD 26551",-8415
PO-0465,2021-08-25,Amber Jackson,微型組件,FocalTech,Smart Phone Application,114.45,1449,2022-02-20,"464 Crawford Via
Diazland, ND 05992",-411
PO-0085,2021-09-08,Amy Thomas,微型組件,FocalTech,Smart Phone Application,114.45,1255,2022-04-06,"8571 James Creek Suite 680
Rodriguezmouth, MA 68720",-1666
PO-1439,2021-11-17,Karla Burton,微型組件,FocalTech,Smart Phone Application,114.45,1943,2022-04-23,"776 Jessica Streets
South Andrew, MN 23429",-3609
PO-1511,2021-10-10,John Kelley DDS,微型組件,FocalTech,Smart Phone Application,114.45,2096,2022-04-23,"Unit 4997 Box 8629
DPO AE 80778",-5705
PO-1351,2021-07-31,Louis Maldonado,微型組件,FocalTech,Smart Phone Application,114.45,2156,2022-05-12,"381 Kimberly Shoal
Garzatown, WY 09572",-7861
PO-0397,2021-10-10,Michael Wheeler,微型組件,FocalTech,Smart Phone Application,114.45,2649,2022-05-21,"483 Rodriguez Views
North Michael, UT 92883",-10510
PO-0282,2022-04-22,John Ross,微型組件,FocalTech,Smart Phone Application,114.45,1408,2022-06-24,"3614 Smith Islands Suite 772
New Jerryberg, SC 84288",-11918
PO-0500,2021-09-27,Christine Montgomery,測試及測量,Rohde & Schwarz,Spectrum Rider FPH,71.4,1733,2022-02-18,"7774 Jerry Centers Apt. 592
Adamborough, RI 43035",-460
PO-0831,2021-10-08,Ricardo Williams,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,2697,2022-03-27,"USNV Foley
FPO AE 70119",-2323
PO-0264,2022-04-14,Evan Terry,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,1710,2022-05-10,"29540 Green Spring Apt. 634
Arroyoside, MN 70736",-4033
PO-0879,2022-03-20,Raymond Lamb,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,2321,2022-05-17,"USCGC Cline
FPO AP 47910",-6354
PO-0323,2022-02-16,Katelyn Morales,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,1571,2022-05-28,"612 Todd Meadows Apt. 969
Barnettside, TN 56669",-7925
PO-1161,2022-02-08,Russell Burns,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,2533,2022-06-07,"33591 Martin Garden
South Scott, VA 19128",-10458
PO-1342,2022-05-22,Priscilla Rodriguez,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,2066,2022-06-21,"7658 Lori Radial Apt. 544
South Anthonyshire, NE 75930",-12524
PO-0590,2022-05-28,Sean Smith,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,2409,2022-06-25,"6699 Sims Burgs Suite 955
East Lorimouth, LA 66048",-14933
PO-1319,2021-08-08,Julie Johnson,嵌入式模組,Summit Wireless,Summit SWS997SD Rx Module,308.7,2219,2022-06-19,"95713 Coleman Bypass Suite 345
New Michelleport, ND 32338",-1845
PO-0244,2021-12-28,Kathleen Kirk,嵌入式模組,Summit Wireless,Summit SWS997SD Rx Module,308.7,1142,2022-06-29,"PSC 7863, Box 6959
APO AP 51881",-2987
PO-1063,2022-01-18,Ricky Brown,嵌入式模組,Summit Wireless,Summit SWS997SD Rx Module,308.7,1118,2022-06-29,"99208 Katherine Forges
Phillipberg, VA 78232",-4105
PO-0882,2021-09-21,Brittany Ward,非光學傳感器,Tangio,TPE-500/800/900,26.25,1077,2021-11-20,"111 Davis Trail Apt. 672
West Michelle, AL 72696",-645
PO-0009,2021-11-05,Austin Waters,非光學傳感器,Tangio,TPE-500/800/900,26.25,1378,2022-01-06,"65780 Lauren Station
Port Nicholasmouth, NH 09770",-2023
PO-0104,2021-04-07,Bonnie Foster,非光學傳感器,Tangio,TPE-500/800/900,26.25,2710,2022-01-15,"PSC 0815, Box 3001
APO AE 05027",-4733
PO-1205,2021-08-18,Amanda Silva,非光學傳感器,Tangio,TPE-500/800/900,26.25,1614,2022-01-22,"602 Figueroa Walk Apt. 009
Robertberg, NV 38421",-6347
PO-1011,2022-01-13,Charles Weeks,非光學傳感器,Tangio,TPE-500/800/900,26.25,2410,2022-02-09,"1691 David Heights Suite 930
South Michelle, WV 86599",-8757
PO-0983,2021-04-23,Joseph Wallace,非光學傳感器,Tangio,TPE-500/800/900,26.25,2544,2022-05-02,"49193 Paul Squares
Maureenborough, KS 78351",-11301
PO-0872,2021-04-08,Jade Matthews,非光學傳感器,Tangio,TPE-500/800/900,26.25,2779,2022-05-21,"996 Scott Camp
Evansmouth, LA 07601",-14080
PO-1517,2022-02-24,Rebecca Garcia,光電產品,ams OSRAM,TSL2540,220.5,1687,2022-04-21,"596 Garcia Centers Suite 684
Craigfort, KS 57052",-1458
PO-1693,2021-11-19,Valerie Elliott,離散式元件,UnitedSiC,UJ3D,250.95,1325,2022-04-17,"85485 Thomas Fork Suite 632
North Jamieburgh, AK 50633",-1320
PO-0632,2021-04-26,Wanda Stevens,離散式元件,UnitedSiC,UJ3D,250.95,1548,2022-05-02,"9834 Natasha Estates Suite 105
Ericland, DC 27093",-2868
PO-1967,2022-04-28,Zoe Bryant,離散式元件,UnitedSiC,UJ3D,250.95,2316,2022-05-06,"9806 Young Isle Apt. 287
Marquezshire, OH 41822",-5184
PO-1695,2022-05-16,Todd Franklin,離散式元件,UnitedSiC,UJ3D,250.95,1325,2022-05-24,"6379 Erin Trail
Port Whitney, KS 31079",-6509
PO-1116,2022-03-24,Todd Lewis,嵌入式模組,USI,WM-BN-BM26_A,18.9,1668,2022-04-05,"54571 Gray Corners
South Linda, OH 67943",-488
PO-1688,2021-10-26,Charles Carson,嵌入式模組,USI,WM-BN-BM26_A,18.9,2991,2022-04-29,"0974 Jacob Valleys
Brownmouth, KY 05117",-3479
PO-1810,2022-02-11,Mr. John Williams,嵌入式模組,USI,WM-BN-BM26_A,18.9,2615,2022-05-13,"388 Porter Knolls
North Christopherhaven, DE 77342",-6094
PO-0979,2021-09-21,Lucas Howard,嵌入式模組,USI,WM-BN-BM26_A,18.9,2617,2022-05-18,"83177 Terri Loop
Evelynmouth, CT 00682",-8711
PO-0247,2022-01-04,Angela Aguirre DDS,嵌入式模組,USI,WM-BN-BM26_A,18.9,1443,2022-06-05,"73607 Carter Wells Suite 692
South Stacyside, OR 08242",-10154
PO-0905,2022-01-18,Amanda Garcia,嵌入式模組,USI,WM-BN-BM26_A,18.9,1553,2022-06-10,"7501 Ward Via
Nicoleshire, TN 42227",-11707
PO-1427,2022-02-05,Shannon Rogers,嵌入式模組,USI,WM-BN-BM26_A,18.9,1576,2022-06-29,"135 Wilson Freeway
South Kevin, SC 94476",-13283
PO-0836,2022-02-06,Ms. Dawn Reyes,類比-IC,Torex Semiconductor,XBP06V0U25R,213.15,2264,2022-05-30,"Unit 7511 Box 3047
DPO AA 67447",-930
PO-0652,2022-03-27,Jack Jimenez,類比-IC,Torex Semiconductor,XBP06V0U25R,213.15,1602,2022-06-15,"740 Powell Springs
Lewisborough, NJ 96607",-2532
PO-0208,2022-04-20,Autumn Arellano,類比-IC,Torex Semiconductor,XBP06V0U25R,213.15,1597,2022-06-20,"33346 Weaver Drive Apt. 651
North Maryview, DC 90936",-4129
PO-1754,2021-11-12,Stanley Khan,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,1752,2022-02-13,"4790 Lane Walks Apt. 929
North Harold, VT 10298",-825
PO-1114,2021-07-25,Jon Bray,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,1328,2022-03-19,"647 Julie Mission Apt. 533
Jasonburgh, OK 36738",-2153
PO-1670,2021-08-14,Sally Hicks,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,2326,2022-04-08,"Unit 2421 Box 7125
DPO AP 28443",-4479
PO-0618,2022-02-23,Juan Bryant,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,2800,2022-04-16,"6045 Buck Isle
Scottmouth, HI 16505",-7279
PO-0941,2021-04-21,Kenneth Romero,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,2348,2022-05-29,"783 Lawson Ways Suite 629
West Pam, PA 74704",-9627
PO-0405,2021-10-16,Anthony Lopez,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,1597,2022-06-07,"983 Ricky Highway Suite 904
Lake Danny, MO 10026",-11224
PO-0402,2021-10-22,Ann Pierce,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,2257,2022-06-11,"9780 Rice Square Apt. 990
West Melissa, DE 64051",-13481
PO-0957,2022-05-16,John Odonnell,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,1649,2022-06-27,"204 Richard Burg
Hollandtown, NM 57705",-15130
PO-1964,2021-06-09,Deanna Costa,類比-IC,Torex Semiconductor,XC9272 Series,12.6,1359,2021-12-27,"049 Hancock Forge
South Angela, ME 86189",-59
PO-1681,2021-09-26,Jessica Garcia,類比-IC,Torex Semiconductor,XC9272 Series,12.6,1091,2022-01-19,"18122 Gallagher Underpass
Deanchester, NH 26339",-1150
PO-0937,2021-08-03,Sarah Graves,類比-IC,Torex Semiconductor,XC9272 Series,12.6,2755,2022-01-24,"124 Crystal Motorway
East Christopherland, NY 16241",-3905
PO-0740,2021-05-09,Lauren Rosales,類比-IC,Torex Semiconductor,XC9272 Series,12.6,2898,2022-03-19,"6520 Maria Stream
North Manuel, CO 86826",-6803
PO-0707,2022-03-15,Albert Collier,類比-IC,Torex Semiconductor,XC9272 Series,12.6,1888,2022-04-26,"Unit 2803 Box 1766
DPO AP 11725",-8691
PO-1241,2021-08-18,Christopher Scott,類比-IC,Torex Semiconductor,XC9272 Series,12.6,1624,2022-05-18,"067 Mills Via Apt. 963
Brittanyfort, MS 97250",-10315
PO-1495,2022-04-22,Leonard James,類比-IC,Torex Semiconductor,XC9272 Series,12.6,1158,2022-06-01,"2221 Michelle Creek Apt. 655
Stacyfurt, AK 31426",-11473
PO-1702,2022-03-25,Mary Peters,類比-IC,Torex Semiconductor,XC9272 Series,12.6,1798,2022-07-01,"905 Jeffrey Overpass Apt. 515
Katrinaburgh, OK 59233",-13271
PO-0045,2021-12-04,Jamie Blevins,類比-IC,Torex Semiconductor,XC9281 / XC9282,13.65,1590,2022-02-11,"5927 Morse Way
Kirkview, IN 38449",-1310
PO-1280,2021-09-18,Cameron Jones,類比-IC,Torex Semiconductor,XC9281 / XC9282,13.65,2942,2022-03-18,"4522 Stevens Inlet Apt. 749
Joseville, CT 00837",-4252
PO-0083,2022-02-19,Margaret Hughes,類比-IC,Torex Semiconductor,XC9281 / XC9282,13.65,1958,2022-04-14,"951 Brittany Rapids Apt. 512
New Brian, KS 90495",-6210
PO-1927,2022-04-19,Marc Reed,類比-IC,Torex Semiconductor,XC9281 / XC9282,13.65,1967,2022-05-06,"USNS Briggs
FPO AA 27773",-8177
PO-0440,2022-03-12,Kevin Garner,類比-IC,Torex Semiconductor,XC9281 / XC9282,13.65,2041,2022-06-25,"31701 Richard Circles
West Aaronport, PA 72463",-10218
PO-0334,2022-05-26,Bryan Jackson,類比-IC,Torex Semiconductor,XC9281 / XC9282,13.65,2854,2022-06-28,"366 Mcdonald Branch
Jenkinsbury, MS 92606",-13072
PO-1609,2021-09-06,Joseph Wood,類比-IC,Torex Semiconductor,XC9282,290.85,2522,2021-10-17,"223 Hayden Camp
Port Collinberg, CA 66848",-674
PO-0430,2021-05-11,Derek Snyder,類比-IC,Torex Semiconductor,XC9282,290.85,1275,2021-11-04,"78808 Robert Hill Suite 784
Hughesberg, MN 27383",-1949
PO-0786,2021-06-18,Jesus Suarez,類比-IC,Torex Semiconductor,XC9282,290.85,2909,2021-11-19,"703 Colton Square Apt. 082
Meyersland, RI 08343",-4858
PO-0765,2021-05-27,Karen Edwards,類比-IC,Torex Semiconductor,XC9282,290.85,2212,2021-12-15,"6265 Wright Loop
East Lisafort, UT 91782",-7070
PO-0741,2021-04-25,Nicholas Harris,類比-IC,Torex Semiconductor,XC9282,290.85,1065,2021-12-22,"177 Porter Knoll Suite 874
New Anthonyberg, OH 26874",-8135
PO-1861,2022-01-29,Johnny Kelly,類比-IC,Torex Semiconductor,XC9282,290.85,2759,2022-02-15,"9547 Jackson Walk
West Luis, KS 60059",-10894
PO-0620,2022-02-04,Kelly Solis,類比-IC,Torex Semiconductor,XC9282,290.85,1663,2022-04-11,"513 Natalie Ferry Suite 600
North Matthewmouth, SC 79158",-12557
PO-0289,2021-12-08,Priscilla Cook,類比-IC,Torex Semiconductor,XC9282,290.85,2175,2022-05-12,"874 Jeffrey Fort
West Williamland, WI 94889",-14732
PO-0539,2022-05-11,Jamie Diaz,類比-IC,Torex Semiconductor,XC9282,290.85,2898,2022-06-26,"12721 Bowman Ridges Apt. 290
Garybury, NM 58954",-17630
PO-1882,2022-01-09,Stacy Rangel,類比-IC,Torex Semiconductor,XCL series,124.95,1804,2022-06-20,"138 Stewart Oval Suite 952
Port Darlene, FL 59721",-844
PO-0378,2022-04-25,Kayla Small,類比-IC,Torex Semiconductor,XCL series,124.95,1384,2022-06-21,"885 Smith Port Apt. 204
New Alexander, UT 64127",-2228
PO-0267,2022-02-14,Tracy Adams,類比-IC,Torex Semiconductor,XCL series,124.95,1264,2022-06-29,"581 Blankenship Brook
Angelaborough, IL 35952",-3492
PO-0231,2021-12-20,Andrew Taylor PhD,嵌入式模組,Silicon Labs,"Z-Wave 500, Z-Wave 700",177.45000000000002,1813,2022-02-03,"5756 Lance Valley Apt. 912
East Kellybury, NH 85281",-161
PO-0695,2022-04-09,Stephanie Garrett,嵌入式模組,Silicon Labs,"Z-Wave 500, Z-Wave 700",177.45000000000002,2774,2022-04-18,"912 Gray Village
New Matthewhaven, WA 21380",-2935
PO-1374,2022-05-12,Evan Johnson,嵌入式模組,Silicon Labs,"Z-Wave 500, Z-Wave 700",177.45000000000002,2923,2022-06-03,"2712 Victoria Tunnel Apt. 645
Scotthaven, WA 13045",-5858
PO-1629,2022-05-22,Lynn Liu,嵌入式模組,Silicon Labs,"Z-Wave 500, Z-Wave 700",177.45000000000002,1357,2022-06-24,"13368 Yolanda Isle
Matthewview, ME 44913",-7215
PO-0374,2022-04-05,John Cook,嵌入式模組,Silicon Labs,"Z-Wave 500, Z-Wave 700",177.45000000000002,1838,2022-06-29,"027 Webb Islands
East Matthew, HI 77921",-9053
PO-0053,2022-03-09,Rebecca Gonzalez,測試及測量,Rohde & Schwarz,ZND Vector Network Analyzers,136.5,1403,2022-05-27,"377 Christine Plains Suite 205
Sonyaberg, SC 87509",-105
PO-1658,2022-04-16,Cynthia Randall,記憶體,Western Digital (SanDisk),iNAND 7232,162.75,2266,2022-05-24,"891 Michael River Apt. 511
New Andresmouth, GA 17570",-1386
PO-0181,2022-05-20,Jeffrey Hernandez,記憶體,Western Digital (SanDisk),iNAND 7232,162.75,1778,2022-06-16,"USNS Evans
FPO AA 35756",-3164
PO-0420,2021-12-17,Keith Weber,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,2824,2022-04-04,"01956 Cynthia Isle
West John, HI 13416",-1013
PO-1487,2022-02-25,William Evans,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,2249,2022-04-16,"102 Goodman Extension
Mindyberg, MI 43115",-3262
PO-0001,2021-12-13,Mario Richards,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,1249,2022-05-09,"359 James Bypass
South Kaitlinborough, NE 65147",-4511
PO-1924,2022-01-24,Dawn Hunter,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,2708,2022-05-11,"Unit 8629 Box 0590
DPO AA 70190",-7219
PO-1509,2022-05-08,Carlos Stevens,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,1600,2022-06-02,"93886 Moreno Isle
South Robertview, AK 04640",-8819
PO-0822,2021-05-07,Nathan Freeman,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,2120,2022-06-09,"1482 Herman Overpass Apt. 488
West Angela, HI 71100",-10939
PO-0480,2021-08-04,Leon Acosta,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,2303,2022-06-15,"7573 Christine Roads Apt. 971
Lindabury, NY 70592",-13242
PO-0564,2021-10-01,Catherine Turner,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,1683,2022-06-24,"9963 Lindsay Oval Apt. 932
New Gregorymouth, NM 29725",-14925
PO-0308,2022-03-16,Cheryl Martinez,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,2899,2022-07-01,"91779 Duffy Parkway Apt. 547
Blakebury, AZ 11181",-17824
PO-1574,2022-04-27,James Barajas,記憶體,Western Digital (SanDisk),iNAND 7550,238.35,2568,2022-05-14,"Unit 8380 Box 7789
DPO AE 35520",-626
PO-0530,2022-04-12,Patricia Grant,記憶體,Western Digital (SanDisk),iNAND 7550,238.35,1085,2022-05-15,"33621 Fernandez Ranch
Danielstad, KS 52672",-1711
PO-1877,2021-05-18,Mr. Austin Hernandez,記憶體,Western Digital (SanDisk),iNAND 7550,238.35,2371,2022-07-01,"050 Perez Manor Apt. 316
Hamiltonfurt, VT 14593",-4082
PO-0281,2022-05-08,Andrew Green,離散式元件,Power Integrations,integrated high-voltage ICs,145.95000000000002,2666,2022-05-21,"1896 Floyd Isle
Harrisbury, KS 07029",-2080
PO-0284,2022-04-23,Melissa Powell,離散式元件,Power Integrations,integrated high-voltage ICs,145.95000000000002,1086,2022-05-30,"84597 Gail Circle Suite 482
Robertsonville, MD 44478",-3166
